Date,gold,silver,vix,interest,usd_idx,au_returns,ag_returns,au_vol,ag_vol,au_mean,ag_mean,garch_vol_au,garch_vol_ag,vol_regime_au,vol_regime_ag,period_regime
2010-02-03,79.37000275,1111.400024,16.30999947,3.703000069,21.60000038,0.004546044,-0.005384076,0.004341228,0.011362473,0.001306222,-8.09e-05,0.004727547100690529,0.014509121552718308,high_vol,high_vol,pre_covid
2010-02-04,79.91999817,1062.400024,15.34300041,3.609999895,26.07999992,0.006905614,-0.045089981,0.004521395,0.014987113,0.002022312,-0.003723115,0.004717459605380931,0.014090027957125138,high_vol,high_vol,pre_covid
2010-02-05,80.44000244,1052.199951,14.82299995,3.546000004,26.11000061,0.006485484,-0.009647359,0.004594788,0.014458968,0.002721947,-0.003456027,0.004814419846520096,0.017352251558187527,high_vol,high_vol,pre_covid
2010-02-08,80.30000305,1065.699951,15.07800007,3.592000008,26.51000023,-0.001741936,0.012748651,0.004577428,0.014895589,0.002662787,-0.002730514,0.0048837196462887455,0.016908777613658218,high_vol,high_vol,pre_covid
2010-02-09,79.86000061,1076.699951,15.43099976,3.632999897,26.0,-0.00549455,0.010268948,0.004564445,0.015091409,0.00180686,-0.001949852,0.00480133286240825,0.016589228746045327,high_vol,high_vol,pre_covid
2010-02-10,80.02999878,1075.800049,15.30200005,3.694000006,25.39999962,0.00212644,-0.000836146,0.004226105,0.014777727,0.001701255,-0.000796224,0.004831450045429817,0.01619172206688417,high_vol,high_vol,pre_covid
2010-02-11,79.98999786,1094.199951,15.59200001,3.73300004,23.95999908,-0.000499949,0.016958842,0.004221825,0.014931007,0.001372035,0.000973465,0.004754264102494916,0.015637595787067117,high_vol,high_vol,pre_covid
2010-02-12,80.31999969,1089.5,15.44900036,3.693000078,22.72999954,0.004117052,-0.004304583,0.004185373,0.014824321,0.001076491,0.000598391,0.004663368232401379,0.015617645653833643,high_vol,high_vol,pre_covid
2010-02-16,79.69999695,1119.300049,16.14999962,3.664000034,22.25,-0.007749105,0.026984658,0.004648396,0.016059502,0.000578835,0.001349184,0.0046410079969400626,0.01512478147435709,high_vol,high_vol,pre_covid
2010-02-17,80.37999725,1119.5,16.09799957,3.742000103,21.71999931,0.008495807,0.000178624,0.004704256,0.015895223,0.00171909,0.000187758,0.00480032899630137,0.015932413459056778,high_vol,high_vol,pre_covid
2010-02-18,80.40000153,1118.0,16.05999947,3.802999973,20.62999916,0.00024884,-0.001340782,0.004715536,0.015763943,0.00128937,0.000592087,0.004985593727276378,0.015387561703793375,high_vol,high_vol,pre_covid
2010-02-19,80.63999939,1121.300049,16.41300011,3.782000065,20.02000046,0.002980602,0.002947395,0.00425315,0.014834143,0.000896869,0.005395825,0.004887799321868221,0.014871242049681523,high_vol,high_vol,pre_covid
2010-02-22,80.51000214,1112.599976,16.22200012,3.799000025,19.94000053,-0.00161337,-0.007789173,0.004289395,0.014808538,8.7e-05,0.005581643,0.004825781452214613,0.01438753371207156,high_vol,high_vol,pre_covid
2010-02-23,80.84999847,1102.699951,15.88799953,3.690999985,21.37000084,0.00421414,-0.008937923,0.004312788,0.01468091,0.000682591,0.003412986,0.004743174941851704,0.014040152069929965,high_vol,high_vol,pre_covid
2010-02-24,80.84999847,1096.5,15.93999958,3.694999933,20.27000046,0.0,-0.005638385,0.004284142,0.014695839,0.001232046,0.001822253,0.0047209252369580824,0.013751877276779248,high_vol,high_vol,pre_covid
2010-02-25,80.79000092,1107.800049,16.11000061,3.64199996,20.10000038,-0.00074236,0.010252822,0.004299277,0.014857053,0.000945166,0.002931149,0.004629548237430109,0.013376358016468071,high_vol,high_vol,pre_covid
2010-02-26,80.36000061,1118.300049,16.5,3.595000029,19.5,-0.005336659,0.009433608,0.004520094,0.014678676,0.000461495,0.002178626,0.004543186746664813,0.013161738165011799,high_vol,high_vol,pre_covid
2010-03-01,80.66000366,1117.800049,16.4489994,3.605999947,19.26000023,0.003726287,-0.000447207,0.004543086,0.01467663,0.000422418,0.002564364,0.004579309504692669,0.012926153998524155,high_vol,high_vol,pre_covid
2010-03-02,80.51999664,1136.900024,17.04400063,3.614000082,19.05999947,-0.001737276,0.01694277,0.004362368,0.015047363,0.001023601,0.001560175,0.004547685499390042,0.012516883848809255,high_vol,high_vol,pre_covid
2010-03-03,79.98000336,1142.699951,17.30900002,3.625,18.82999992,-0.006728914,0.005088559,0.004595891,0.014545981,-0.000498871,0.002051168,0.0044745119420104874,0.01275653778496918,high_vol,high_vol,pre_covid
2010-03-04,80.55999756,1132.599976,17.15600014,3.605999947,18.71999931,0.007225573,-0.008877987,0.004755761,0.014523092,0.000198802,0.001297448,0.004585231547034902,0.012407694462009025,high_vol,high_vol,pre_covid
2010-03-05,80.43000031,1134.800049,17.36199951,3.681999922,17.42000008,-0.001614973,0.001940614,0.004711045,0.01445891,-0.000260755,0.00119677,0.004708775234379814,0.012213728689802618,high_vol,high_vol,pre_covid
2010-03-08,80.43000031,1123.599976,17.25200081,3.707999945,17.79000092,0.0,-0.009918672,0.004486902,0.010290229,-9.94e-05,0.00098382,0.004629365036317322,0.01184353058690633,high_vol,high_vol,pre_covid
2010-03-09,80.58999634,1122.0,17.31800079,3.700999975,17.92000008,0.001987282,-0.001424987,0.004279575,0.009949014,-0.000322104,0.001735113,0.004540262307052007,0.011733048293581495,high_vol,high_vol,pre_covid
2010-03-10,80.44999695,1107.800049,16.99399948,3.720000029,18.56999969,-0.001738691,-0.012736696,0.004279505,0.010257487,-0.000495973,0.001025282,0.004469028546848675,0.011385357652828791,high_vol,high_vol,pre_covid
2010-03-11,80.31999969,1108.0,17.13599968,3.720000029,18.05999947,-0.001617183,0.000180478,0.004106723,0.0100779,-0.000583455,1.8e-05,0.004398089427465148,0.01146710264806692,high_vol,high_vol,pre_covid
2010-03-12,79.83000183,1101.5,17.02400017,3.710000038,17.57999992,-0.006119256,-0.005883701,0.004309871,0.010192552,-0.000661715,-0.001513683,0.0043272931268506995,0.011125385449453159,high_vol,high_vol,pre_covid
2010-03-15,80.25,1105.099976,17.08300018,3.703999996,18.0,0.005247365,0.003262919,0.004464198,0.009546382,-0.000509607,-0.001142671,0.004414054268010091,0.010896908631147088,high_vol,high_vol,pre_covid
2010-03-16,79.75,1122.199951,17.33300018,3.653000116,17.69000053,-0.00625002,0.015355194,0.004575916,0.010007388,-0.000960882,-0.001301428,0.004446488819846338,0.010607251545408114,high_vol,high_vol,pre_covid
2010-03-17,79.63999939,1124.0,17.50200081,3.64199996,16.90999985,-0.00138027,0.001602751,0.004260428,0.008118376,-0.000426017,-0.001650009,0.00453279655895171,0.010913411491047709,high_vol,high_vol,pre_covid
2010-03-18,80.22000122,1127.400024,17.40699959,3.671999931,16.62000084,0.007256404,0.003020367,0.004143305,0.008141661,-0.000422934,-0.000460173,0.0044550766130834404,0.010603529375365406,high_vol,high_vol,pre_covid
2010-03-19,80.72000122,1107.400024,17.0170002,3.687000036,16.96999931,0.006213516,-0.017899171,0.004366481,0.009061866,0.000359915,-0.002444152,0.004589566272290879,0.01032513167260541,high_vol,high_vol,pre_covid
2010-03-22,80.65000153,1099.300049,16.92000008,3.663000107,16.87000084,-0.000867568,-0.007341289,0.004324017,0.00914653,0.000273158,-0.002186414,0.004658174195337667,0.010920377353389927,high_vol,high_vol,pre_covid
2010-03-23,80.90000153,1103.5,17.01199913,3.680000067,16.35000038,0.003095019,0.003813289,0.004357794,0.009062383,0.000383932,-0.001662586,0.0045719959197513295,0.010755876715046558,high_vol,high_vol,pre_covid
2010-03-24,81.83999634,1088.599976,16.62599945,3.828999996,17.54999924,0.011552234,-0.013594502,0.00494753,0.00933484,0.001713024,-0.001748367,0.004522941595089809,0.01048322651586699,high_vol,high_vol,pre_covid
2010-03-25,82.12000275,1092.699951,16.72699928,3.901000023,18.39999962,0.003415549,0.003759208,0.004983536,0.009307088,0.002216297,-0.001390494,0.004969673117183849,0.010703466756116735,high_vol,high_vol,pre_covid
2010-03-26,81.68000031,1104.199951,16.8939991,3.855000019,17.77000046,-0.005372448,0.010469394,0.005152071,0.009319321,0.002290978,0.000244816,0.004915638686734537,0.010432527347762259,high_vol,high_vol,pre_covid
2010-03-29,81.36000061,1110.300049,17.37299919,3.864000082,17.59000015,-0.003925418,0.005509246,0.005080543,0.009155337,0.0013737,0.000469449,0.004934975955650919,0.010427937491506325,high_vol,high_vol,pre_covid
2010-03-30,81.47000122,1104.5,17.31599998,3.868000031,17.12999916,0.00135111,-0.005237549,0.005033426,0.009217558,0.002133813,-0.001589826,0.0049006691774535595,0.010214042065711628,high_vol,high_vol,pre_covid
2010-03-31,81.06999969,1113.300049,17.51199913,3.832999945,17.59000015,-0.004921894,0.007935878,0.005150058,0.008547098,0.00177965,-0.000956513,0.004811324340303021,0.010017985041856385,high_vol,high_vol,pre_covid
2010-04-01,80.77999878,1125.099976,17.87599945,3.858999968,17.46999931,-0.00358358,0.010543277,0.004977527,0.008819879,0.000695652,-0.000204222,0.004817132299402386,0.009917472781628495,high_vol,high_vol,pre_covid
2010-04-05,81.08999634,1132.900024,18.10400009,3.993999958,17.02000046,0.003830209,0.00690884,0.0047992,0.008764098,0.000457321,0.002276579,0.004776822007171025,0.009957228716794317,high_vol,high_vol,pre_covid
2010-04-06,81.38999939,1135.099976,17.91699982,3.967999935,16.22999954,0.003692804,0.001939993,0.004832281,0.008764091,0.000913358,0.003204707,0.004741100073366023,0.009818599045105368,high_vol,high_vol,pre_covid
2010-04-07,81.44000244,1152.300049,18.18499947,3.862999916,16.62000084,0.000614175,0.015039256,0.004830549,0.009037962,0.000665274,0.004327304,0.0047025829954462145,0.009567091850922835,high_vol,high_vol,pre_covid
2010-04-08,81.52999878,1152.199951,18.11599922,3.895999908,16.47999954,0.001104453,-8.69e-05,0.004821653,0.009023227,-0.000379504,0.005678067,0.004612859871585343,0.009959377619692017,high_vol,high_vol,pre_covid
2010-04-09,81.08999634,1161.099976,18.34000015,3.888000011,16.13999939,-0.005411432,0.007694695,0.004973134,0.008525834,-0.001262202,0.006071616,0.004528640850091895,0.009692356899598322,high_vol,high_vol,pre_covid
2010-04-12,80.55999756,1161.599976,18.40299988,3.845999956,15.57999992,-0.006557386,0.000430533,0.00518455,0.008522991,-0.001380696,0.00506773,0.0045689007247314,0.009603257821277961,high_vol,high_vol,pre_covid
2010-04-13,80.51000214,1152.800049,18.23800087,3.811000109,16.20000076,-0.000620791,-0.007604536,0.004987631,0.008612897,-0.001050233,0.003756352,0.004664017279482154,0.009354355156585748,high_vol,low_vol,pre_covid
2010-04-14,80.19000244,1159.0,18.40399933,3.855000019,15.59000015,-0.003982578,0.005363756,0.004945981,0.008638418,-0.001583602,0.004816482,0.0045760183519957575,0.009305432315898558,high_vol,low_vol,pre_covid
2010-04-15,80.48000336,1159.699951,18.42399979,3.84800005,15.89000034,0.003609899,0.000603745,0.004792161,0.008104226,-0.000730423,0.004083269,0.004557310616544074,0.009153277394157723,high_vol,low_vol,pre_covid
2010-04-16,80.81999969,1136.300049,17.66900063,3.769999981,18.36000061,0.004215708,-0.020383896,0.004841568,0.00941359,4.95e-05,0.000990551,0.004522981765228676,0.008928277614921746,high_vol,low_vol,pre_covid
2010-04-19,81.0,1135.199951,17.72500038,3.806999922,17.34000015,0.002224699,-0.000968609,0.004620347,0.009400814,-0.000111045,0.000202807,0.004509586446690733,0.009991185631576083,high_vol,high_vol,pre_covid
2010-04-20,81.05000305,1138.599976,17.81500053,3.805000067,15.72999954,0.000617131,0.002990612,0.004429397,0.008430814,-0.000418612,0.000307868,0.004443365478281608,0.009726397135653363,high_vol,high_vol,pre_covid
2010-04-21,81.16000366,1148.199951,18.07299995,3.737999916,16.31999969,0.001356274,0.00839604,0.004429325,0.008320862,-0.000344402,-0.000356453,0.00436019740720864,0.009493628238616261,high_vol,high_vol,pre_covid
2010-04-22,81.56999969,1142.300049,18.00600052,3.772000074,16.46999931,0.005038983,-0.00515164,0.00451023,0.008455959,4.91e-05,-0.00086293,0.004285165828962631,0.009450776412633952,high_vol,high_vol,pre_covid
2010-04-23,81.34999847,1153.099976,18.18899918,3.816999912,16.62000084,-0.002700729,0.00941013,0.003756364,0.007851411,0.000320121,-0.000691386,0.004314922863180668,0.00929755681161812,high_vol,low_vol,pre_covid
2010-04-26,81.48000336,1153.5,18.33399963,3.815000057,17.46999931,0.001596818,0.000346852,0.003687082,0.007864585,0.001135541,-0.000699755,0.004268052060684393,0.00932217324502647,high_vol,low_vol,pre_covid
2010-04-27,82.15000153,1161.699951,18.11599922,3.690000057,22.80999947,0.00818923,0.007083609,0.003946132,0.007728253,0.002016544,0.00076906,0.004198576200613007,0.009087854583812524,high_vol,low_vol,pre_covid
2010-04-28,82.37999725,1171.300049,18.10700035,3.773000002,21.07999992,0.002795793,0.008229877,0.003860199,0.007805099,0.002694381,0.001055672,0.004414125340528508,0.009013607803526747,high_vol,low_vol,pre_covid
2010-04-29,82.0,1168.400024,18.54899979,3.727999926,18.44000053,-0.004623408,-0.002478972,0.004018473,0.007689899,0.00187105,0.0007474,0.0043628936760334545,0.008997824982930355,high_vol,low_vol,pre_covid
2010-04-30,81.87000275,1180.099976,18.61100006,3.663000107,22.04999924,-0.00158659,0.009963848,0.003864358,0.007771527,0.00129082,0.003782175,0.004377259143274245,0.008804083801447347,high_vol,low_vol,pre_covid
2010-05-03,82.26999664,1182.699951,18.81299973,3.704999924,20.19000053,0.004873823,0.002200759,0.003861748,0.007565046,0.001555733,0.004099112,0.004306595087414989,0.008901750366402374,high_vol,low_vol,pre_covid
2010-05-04,83.30000305,1168.599976,17.81800079,3.612999916,23.84000015,0.012442105,-0.011993489,0.004581895,0.008104251,0.00273823,0.002600701,0.0043281908168429474,0.008702323044441556,high_vol,low_vol,pre_covid
2010-05-05,84.08000183,1174.599976,17.51099968,3.549999952,24.90999985,0.009320163,0.005121213,0.004884593,0.008142969,0.003534619,0.002273219,0.004884329842310445,0.008981257443804583,high_vol,low_vol,pre_covid
2010-05-06,84.88999939,1196.900024,17.49300003,3.398000002,32.79999924,0.009587545,0.018807258,0.005182209,0.008487465,0.003989475,0.004669108,0.00511746619239287,0.008841406937899067,high_vol,low_vol,pre_covid
2010-05-07,84.44999695,1210.0,18.42900085,3.428999901,40.95000076,-0.005196686,0.010885458,0.005412482,0.008700031,0.003739879,0.004816641,0.0053487691927696715,0.009691289665014407,high_vol,high_vol,pre_covid
2010-05-10,84.16000366,1200.400024,18.53000069,3.539000034,28.84000015,-0.003439815,-0.007965505,0.005299318,0.008886438,0.003236216,0.003985406,0.005341731078012566,0.009770018800435517,high_vol,high_vol,pre_covid
2010-05-11,84.47000122,1219.900024,19.27199936,3.535000086,28.31999969,0.003676664,0.016114053,0.004954632,0.009427142,0.002784959,0.00488845,0.005279723989300974,0.009708672790913492,high_vol,high_vol,pre_covid
2010-05-12,84.83000183,1242.699951,19.63999939,3.566999912,25.52000046,0.004252819,0.018517484,0.004927166,0.009767716,0.002930662,0.005917211,0.005222225756723615,0.010176637377556008,high_vol,high_vol,pre_covid
2010-05-13,85.20999908,1228.800049,19.47599983,3.563999891,26.68000031,0.004469512,-0.011248269,0.00471264,0.01027517,0.003839954,0.005040281,0.005183134406986079,0.010806234946988227,high_vol,high_vol,pre_covid
2010-05-14,86.09999847,1227.400024,19.20199966,3.441999912,31.23999977,0.010390607,-0.001139992,0.004988545,0.01030069,0.005037674,0.003929897,0.005152341829729067,0.01084343123833142,high_vol,high_vol,pre_covid
2010-05-17,86.20999908,1227.699951,18.83499908,3.471999884,30.84000015,0.001276776,0.00024433,0.005000258,0.008873875,0.004677969,0.003734254,0.005436719040105371,0.010536961071455391,high_vol,high_vol,pre_covid
2010-05-18,87.16000366,1214.300049,18.85499954,3.375999928,33.54999924,0.010959382,-0.010974641,0.00528143,0.009389823,0.004529697,0.003836139,0.005333030968795621,0.010240624616094976,high_vol,high_vol,pre_covid
2010-05-19,86.38999939,1192.599976,18.0909996,3.358999968,35.31999969,-0.008873631,-0.018032042,0.005908437,0.010472355,0.002710317,0.001520813,0.005641694100355543,0.010307092777044417,high_vol,high_vol,pre_covid
2010-05-20,85.56999969,1187.800049,17.69400024,3.263999939,45.79000092,-0.00953717,-0.00403288,0.006510977,0.01045626,0.000797846,-0.0007632,0.005796619967406444,0.01091707766835232,high_vol,high_vol,pre_covid
2010-05-21,85.37000275,1175.699951,17.63100052,3.200000048,40.09999847,-0.002339968,-0.010239224,0.006567085,0.010677468,0.001083518,-0.002875669,0.005980286228275563,0.01065001575850555,high_vol,high_vol,pre_covid
2010-05-24,86.20999908,1193.800049,17.98200035,3.226999998,38.31999969,0.009791386,0.015277864,0.006668982,0.010971062,0.002406638,-0.000551332,0.005877229619165096,0.010641420148916387,high_vol,high_vol,pre_covid
2010-05-25,86.77999878,1197.800049,17.76300049,3.157999992,34.61000061,0.006589997,0.003345044,0.006714179,0.010972739,0.002697971,-0.001828233,0.006061944024013079,0.010938098383327464,high_vol,high_vol,pre_covid
2010-05-26,87.12000275,1213.300049,18.29199982,3.217999935,35.02000046,0.003910344,0.012857379,0.006613018,0.011182229,0.002663723,-0.002394243,0.006072746373942303,0.010647669404557969,high_vol,high_vol,pre_covid
2010-05-27,86.18000031,1211.900024,18.45700073,3.338000059,29.68000031,-0.010848374,-0.001154564,0.007252499,0.01111102,0.001131935,-0.001384873,0.0059956255622522145,0.010770324378280117,high_vol,high_vol,pre_covid
2010-05-28,86.48000336,1212.199951,18.4109993,3.301000118,32.06999969,0.003475076,0.000247454,0.007087915,0.011076573,0.000440382,-0.001246128,0.006247558753356839,0.010467586709204071,high_vol,high_vol,pre_covid
2010-06-01,86.63999939,1224.800049,18.54000092,3.296000004,35.54000092,0.001848383,0.010340755,0.007027468,0.01109084,0.000497543,-0.000236486,0.006155263412229076,0.010174699816455546,high_vol,high_vol,pre_covid
2010-06-02,86.79000092,1220.599976,18.30400085,3.334000111,30.17000008,0.001729823,-0.003435084,0.007012239,0.011147946,-0.000425413,0.00051747,0.0060391884480283245,0.010182702406001314,high_vol,high_vol,pre_covid
2010-06-03,87.13999939,1208.300049,17.92000008,3.378999949,29.45999908,0.004024595,-0.010128068,0.006649528,0.011041962,0.000864409,0.001307868,0.005924746761452157,0.009942079750503185,high_vol,high_vol,pre_covid
2010-06-04,88.23000336,1216.199951,17.29000092,3.194999933,35.47999954,0.012431066,0.00651675,0.006849004,0.011068439,0.003061233,0.002362831,0.005855194739524413,0.009982248031798743,high_vol,high_vol,pre_covid
2010-06-07,88.40000153,1239.300049,18.15299988,3.184000015,36.56999969,0.001924908,0.01881554,0.006642005,0.01106908,0.00348772,0.005268307,0.00622233228435109,0.009827506633346332,high_vol,high_vol,pre_covid
2010-06-08,88.38999939,1244.0,18.46800041,3.167999983,33.70000076,-0.000113153,0.003785251,0.006459434,0.010879948,0.002497266,0.004119046,0.006105430195054409,0.010532888956091113,high_vol,high_vol,pre_covid
2010-06-09,87.90000153,1228.5,18.18000031,3.187000036,33.72999954,-0.005559012,-0.012538081,0.006567136,0.01111821,0.001282366,0.002530733,0.005980677369144271,0.010271427435344056,high_vol,high_vol,pre_covid
2010-06-10,87.16999817,1220.800049,18.34199905,3.319000006,30.56999969,-0.008339608,-0.006287491,0.006933469,0.010671531,5.74e-05,0.000616246,0.005960778273568463,0.010436744188741926,high_vol,high_vol,pre_covid
2010-06-11,87.51000214,1228.900024,18.22200012,3.21600008,28.79000092,0.003892883,0.006613059,0.006926761,0.00993115,0.001531496,0.001393008,0.006065373938505424,0.010262293441499395,high_vol,high_vol,pre_covid
2010-06-14,86.51000214,1223.300049,18.40200043,3.275000095,28.57999992,-0.011493058,-0.004567315,0.007439308,0.009674377,3.47e-05,0.000911531,0.005988059417591005,0.010093803045341345,high_vol,high_vol,pre_covid
2010-06-15,85.98000336,1233.199951,18.56900024,3.309999943,25.87000084,-0.006145289,0.008060212,0.007237024,0.009837273,-0.000764685,0.000683477,0.006284638104053263,0.009885254093617107,high_vol,high_vol,pre_covid
2010-06-16,86.08000183,1229.300049,18.43199921,3.282000065,25.92000008,0.001162368,-0.003167436,0.007236005,0.009865063,-0.00082143,0.000710242,0.0062737919667781306,0.009799226553704691,high_vol,high_vol,pre_covid
2010-06-17,85.69000244,1247.5,18.7670002,3.190000057,25.04999924,-0.004540957,0.014696607,0.006833882,0.01001841,-0.001677985,0.00319271,0.006148639829957317,0.009573998083009391,high_vol,high_vol,pre_covid
2010-06-18,85.69999695,1257.199951,19.17499924,3.22300005,23.95000076,0.000116629,0.007745438,0.006580373,0.009067375,-0.002909429,0.003315578,0.0060895459904387874,0.009937177572802292,high_vol,high_vol,pre_covid
2010-06-21,85.93000031,1239.699951,18.80200005,3.243000031,24.87999916,0.002680225,-0.014017612,0.006262887,0.009669515,-0.002833897,3.23e-05,0.005965069280822416,0.009833817113643882,high_vol,high_vol,pre_covid
2010-06-22,86.11000061,1239.900024,18.89599991,3.165999889,27.04999924,0.002092541,0.000161375,0.006247681,0.009267313,-0.002613328,-0.000330124,0.005865670254650446,0.010151119652935286,high_vol,high_vol,pre_covid
2010-06-23,85.73999786,1234.099976,18.45400047,3.11500001,26.90999985,-0.00430612,-0.004688811,0.005939133,0.008911654,-0.002488039,0.000454803,0.0057600268189720305,0.009874106229469498,high_vol,high_vol,pre_covid
2010-06-24,85.73000336,1245.5,18.7310009,3.122999907,29.73999977,-0.000116574,0.009195116,0.005728952,0.00905976,-0.001665735,0.002003063,0.005707580079370523,0.009681566549199907,high_vol,high_vol,pre_covid
2010-06-25,85.30999756,1255.800049,19.10499954,3.112999916,28.53000069,-0.00491121,0.008235803,0.005706637,0.008832532,-0.002546144,0.002165338,0.005592311146578859,0.009665150702256854,high_vol,high_vol,pre_covid
2010-06-28,85.65000153,1238.199951,18.67300034,3.032000065,29.0,0.00397759,-0.014114186,0.005332099,0.009467433,-0.00099908,0.001210651,0.005565164523341515,0.009602431492166668,high_vol,high_vol,pre_covid
2010-06-29,86.02999878,1242.0,18.59399986,2.967000008,34.13000107,0.004426816,0.003064311,0.005369647,0.009475856,5.81e-05,0.000711061,0.005506184762166895,0.009952215785163846,high_vol,high_vol,pre_covid
2010-06-30,86.01999664,1245.5,18.67099953,2.950999975,34.54000092,-0.00011627,0.002814072,0.00534836,0.009250773,-6.97e-05,0.001309211,0.005462126061672939,0.009708581749612503,high_vol,high_vol,pre_covid
2010-07-01,84.72000122,1206.300049,17.76000023,2.927000046,32.86000061,-0.015228073,-0.031979192,0.006227794,0.011681539,-0.001138445,-0.003358368,0.005352755867560639,0.009473970528394784,high_vol,high_vol,pre_covid
2010-07-02,84.43000031,1207.400024,17.69799995,2.979000092,30.12000084,-0.003428923,0.000911444,0.006129793,0.011476077,-0.001493,-0.004041768,0.006035169121450021,0.01197983886030772,high_vol,high_vol,pre_covid
2010-07-06,84.08000183,1194.800049,17.83300018,2.931999922,29.64999962,-0.004154044,-0.010490459,0.005249814,0.011590099,-0.002176427,-0.003689053,0.005951243711435038,0.011614826931008687,high_vol,high_vol,pre_covid
2010-07-07,83.81999969,1198.599976,17.97900009,2.980000019,26.84000015,-0.003097109,0.00317534,0.005161656,0.010734465,-0.002695392,-0.003387656,0.005887981561686759,0.011549009622732245,high_vol,high_vol,pre_covid
2010-07-08,83.81999969,1195.800049,17.85199928,3.019999981,25.70999908,0.0,-0.00233873,0.005164367,0.010664086,-0.00226478,-0.003152648,0.005801278177893002,0.011225124492305344,high_vol,high_vol,pre_covid
2010-07-09,83.94999695,1209.599976,18.0529995,3.055999994,24.97999954,0.001549708,0.011474248,0.005188677,0.010751332,-0.002098151,-0.002924735,0.005683667636083622,0.010912042981927628,high_vol,high_vol,pre_covid
2010-07-12,84.19999695,1198.5,17.89699936,3.046000004,24.43000031,0.002973538,-0.009218931,0.005104825,0.010845601,-0.001309677,-0.004670208,0.005576322020589759,0.010927424116843372,high_vol,high_vol,pre_covid
2010-07-13,83.63999939,1213.300049,18.23699951,3.114000082,24.55999947,-0.006673018,0.012273185,0.005051537,0.011108222,-0.002374738,-0.002031471,0.005493342922842442,0.010845579288113576,high_vol,high_vol,pre_covid
2010-07-14,83.43000031,1206.800049,18.27400017,3.049999952,24.88999939,-0.002513907,-0.005371692,0.004579467,0.011123932,-0.00306881,-0.002875071,0.005541452951237987,0.010914150177749748,high_vol,high_vol,pre_covid
2010-07-15,82.55999756,1208.099976,18.34600067,2.977999926,25.13999939,-0.010482688,0.001076589,0.004876891,0.010953709,-0.004105452,-0.00304882,0.005453394812911406,0.010682026451983915,high_vol,high_vol,pre_covid
2010-07-16,82.48999786,1188.0,17.77300072,2.938999891,26.25,-0.000848224,-0.016777636,0.004832624,0.011479668,-0.002667467,-0.001528664,0.005726806887837908,0.010380456700522001,high_vol,high_vol,pre_covid
2010-07-19,82.51000214,1181.699951,17.5340004,2.963999987,25.96999931,0.000242476,-0.005317183,0.004821001,0.010871353,-0.002300327,-0.002151527,0.005613819133118892,0.010867308285128233,high_vol,high_vol,pre_covid
2010-07-20,82.75,1191.5,17.68499947,2.931999922,23.93000031,0.00290449,0.008258979,0.00491393,0.01089629,-0.001594473,-0.000276583,0.005500780177793414,0.010636220716023605,high_vol,high_vol,pre_covid
2010-07-21,83.38999939,1191.599976,17.79800034,2.89199996,25.63999939,0.007704377,8.39e-05,0.005247222,0.010584686,-0.000514325,-0.000585727,0.00541862496520449,0.0105088502807113,high_vol,high_vol,pre_covid
2010-07-22,82.59999847,1195.5,18.11499977,2.931999922,24.62999916,-0.009518729,0.003267587,0.005464861,0.010636282,-0.001466198,-2.51e-05,0.005514987527687126,0.01021396674736871,high_vol,high_vol,pre_covid
2010-07-23,82.45999908,1187.699951,18.09600067,2.993999958,23.46999931,-0.001696346,-0.006545885,0.005438972,0.010669723,-0.001790803,-0.001827108,0.005718717850490488,0.009959871578222248,high_vol,high_vol,pre_covid
2010-07-26,82.08999634,1183.0,18.19499969,2.993999958,22.72999954,-0.004497154,-0.003965038,0.005452853,0.010372443,-0.002537872,-0.001301719,0.0056136501952985755,0.009824659797806069,high_vol,high_vol,pre_covid
2010-07-27,82.18000031,1158.0,17.62100029,3.046999931,23.19000053,0.001095805,-0.021359206,0.005453696,0.010847398,-0.00176099,-0.004664958,0.005572191780300915,0.009615745276950513,high_vol,high_vol,pre_covid
2010-07-28,82.18000031,1160.400024,17.42300034,3.000999928,24.25,0.0,0.002070415,0.005310938,0.010655744,-0.001509599,-0.003920747,0.00546371155966823,0.01067292913674646,high_vol,high_vol,pre_covid
2010-07-29,81.63999939,1168.400024,17.60099983,2.999000072,24.12999916,-0.006592637,0.006870518,0.005190384,0.010797096,-0.001120594,-0.003341354,0.005354196939465626,0.010379052535932578,high_vol,high_vol,pre_covid
2010-07-30,81.54000092,1181.699951,17.98699951,2.907000065,23.5,-0.001225622,0.011318726,0.005170581,0.011175363,-0.001158334,-0.000531718,0.0054058501081080505,0.010212704662747823,high_vol,high_vol,pre_covid
2010-08-02,80.94000244,1183.400024,18.40299988,2.963000059,22.01000023,-0.007385539,0.001437634,0.004440554,0.00892005,-0.001921135,0.000143763,0.005303740916287078,0.010274647211542203,high_vol,high_vol,pre_covid
2010-08-03,80.59999847,1185.199951,18.40699959,2.914000034,22.62999916,-0.004209539,0.001519824,0.004454833,0.008927256,-0.002632538,-0.000530152,0.005397669029491693,0.00999551794800871,high_vol,high_vol,pre_covid
2010-08-04,80.88999939,1193.699951,18.26300049,2.951999903,22.20999908,0.003591569,0.007146191,0.004604038,0.008807086,-0.003043819,0.000176076,0.005355195032451628,0.009731190892439923,high_vol,high_vol,pre_covid
2010-08-05,80.81999969,1197.199951,18.30800056,2.914999962,22.10000038,-0.000865744,0.00292777,0.004599365,0.008802726,-0.002178521,0.000142095,0.005293028674330975,0.009616436353016844,high_vol,high_vol,pre_covid
